stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding
U14428Z12,"Újezd u Rosic, u kovárny",49.222253,16.248238,"445",0,U14428N2132,2
U14424Z12,"Újezd u Rosic, samota",49.22202,16.238,"445",0,U14424N2133,2
U14423Z2,"Hluboké",49.225953,16.22696,"445",0,U14423N2134,2
U14424Z2,"Újezd u Rosic, samota",49.221985,16.238178,"445",0,U14424N2133,2
U14428Z2,"Újezd u Rosic, u kovárny",49.222253,16.248238,"445",0,U14428N2132,2
U14427Z52,"Újezd u Rosic",49.222585,16.253528,"445",0,U14427N2131,2
U14316Z2,"Zbraslav, Březina",49.221788,16.283222,"435",0,U14316N2135,2
U14315Z2,"Zbraslav",49.220975,16.295838,"435",0,U14315N2136,2
U14318Z2,"Zbraslav, Malinovského",49.217557,16.298735,"435",0,U14318N2137,2
U14314Z2,"Příbram na Moravě, rozc. 2.0",49.204595,16.309955,"435",0,U14314N2138,2
U14312Z2,"Příbram na Moravě, Brodek",49.198328,16.303876,"435",0,U14312N2139,2
U14314Z52,"Příbram na Moravě, rozc. 2.0",49.20469,16.310547,"435",0,U14314N2138,2
U14241Z2,"Zastávka, Kopečky",49.196112,16.359187,"425",0,U14241N2140,2
U14242Z1,"Zastávka, železniční stanice",49.18763,16.359105,"425",0,U14242N511,2
U14241Z1,"Zastávka, Kopečky",49.196112,16.359185,"425",0,U14241N2140,2
U14314Z1,"Příbram na Moravě, rozc. 2.0",49.204565,16.30998,"435",0,U14314N2138,2
U14318Z1,"Zbraslav, Malinovského",49.217595,16.298803,"435",0,U14318N2137,2
U14315Z1,"Zbraslav",49.22106,16.295778,"435",0,U14315N2136,2
U14359Z1,"Zbraslav, u kostela",49.22247,16.29316,"435",0,U14359N2141,2
U14316Z1,"Zbraslav, Březina",49.221847,16.282463,"435",0,U14316N2135,2
U14427Z1,"Újezd u Rosic",49.222615,16.254348,"445",0,U14427N2131,2
U14425Z1,"Stanoviště",49.237633,16.255761,"445",0,U14425N2130,2
U14426Z1,"Stanoviště, rozc. 1.0",49.246565,16.262405,"445",0,U14426N2142,2
U14421Z1,"Velká Bíteš, Ludvíkov",49.254637,16.257732,"440",0,U14421N2143,2
U14420Z1,"Velká Bíteš, Košíkov",49.269295,16.238525,"440",0,U14420N2144,2
U14422Z1,"Velká Bíteš, ropovod",49.276053,16.23355,"440",0,U14422N2145,2
U14419Z1,"Velká Bíteš, Hybešova",49.283285,16.230592,"440",0,U14419N2146,2
U14412Z6,"Velká Bíteš, náměstí",49.288173,16.226692,"440",0,U14412N1086,2
U14419Z2,"Velká Bíteš, Hybešova",49.283165,16.23058,"440",0,U14419N2146,2
U14422Z2,"Velká Bíteš, ropovod",49.275885,16.233527,"440",0,U14422N2145,2
U14420Z2,"Velká Bíteš, Košíkov",49.26928,16.238432,"440",0,U14420N2144,2
U14421Z2,"Velká Bíteš, Ludvíkov",49.254637,16.257732,"440",0,U14421N2143,2
U14426Z2,"Stanoviště, rozc. 1.0",49.24658,16.262373,"445",0,U14426N2142,2
U14312Z51,"Příbram na Moravě, Brodek",49.198262,16.30392,"435",0,U14312N2139,2
U14314Z51,"Příbram na Moravě, rozc. 2.0",49.20469,16.310547,"435",0,U14314N2138,2
U14428Z1,"Újezd u Rosic, u kovárny",49.222415,16.248462,"445",0,U14428N2132,2
U14424Z1,"Újezd u Rosic, samota",49.22202,16.238,"445",0,U14424N2133,2
U14423Z1,"Hluboké",49.225953,16.22696,"445",0,U14423N2134,2
U14424Z11,"Újezd u Rosic, samota",49.221985,16.238178,"445",0,U14424N2133,2
U14428Z11,"Újezd u Rosic, u kovárny",49.222415,16.248462,"445",0,U14428N2132,2
U14427Z51,"Újezd u Rosic",49.222508,16.253675,"445",0,U14427N2131,2
U14426Z52,"Stanoviště, rozc. 1.0",49.24658,16.262373,"445",0,U14426N2142,2
U14429Z2,"Zálesná Zhoř",49.251147,16.291372,"445",0,U14429N2147,2
U14430Z2,"Zálesná Zhoř, hájenka",49.251837,16.278982,"445",0,U14430N2148,2
U14430Z1,"Zálesná Zhoř, hájenka",49.251958,16.278488,"445",0,U14430N2148,2
U14429Z1,"Zálesná Zhoř",49.251147,16.291372,"445",0,U14429N2147,2
U14426Z51,"Stanoviště, rozc. 1.0",49.246565,16.262405,"445",0,U14426N2142,2
U14446Z8,"Ivančice, náměstí",49.10238,16.375167,"447",0,U14446N775,2
U14457Z5,"Oslavany, aut. st.",49.120864,16.336553,"447",0,U14457N771,2
U14461Z1,"Oslavany, Nová čtvrť",49.128752,16.323027,"447",0,U14461N2149,2
U14431Z1,"Čučice",49.140006,16.277489,"446",0,U14431N2150,2
U14432Z1,"Ketkovice",49.1591,16.264165,"446",0,U14432N2151,2
U14433Z1,"Ketkovice, kovárna",49.161018,16.26144,"446",0,U14433N2152,2
U14437Z1,"Sudice, rozcestí",49.180938,16.254808,"446",0,U14437N2153,2
U14435Z1,"Rapotice, železniční stanice",49.184215,16.256493,"446",0,U14435N513,2
U14434Z1,"Rapotice, škola",49.19106,16.255348,"446",0,U14434N2154,2
U14434Z3,"Rapotice, škola",49.19106,16.255348,"446",0,U14434N2154,2
U14435Z2,"Rapotice, železniční stanice",49.184215,16.256493,"446",0,U14435N513,2
U14437Z2,"Sudice, rozcestí",49.180815,16.254748,"446",0,U14437N2153,2
U14433Z2,"Ketkovice, kovárna",49.161018,16.26144,"446",0,U14433N2152,2
U14432Z2,"Ketkovice",49.159013,16.264043,"446",0,U14432N2151,2
U14461Z2,"Oslavany, Nová čtvrť",49.128752,16.323032,"447",0,U14461N2149,2
U14312Z1,"Příbram na Moravě, Brodek",49.198328,16.303876,"435",0,U14312N2139,2
U14312Z52,"Příbram na Moravě, Brodek",49.198262,16.30392,"435",0,U14312N2139,2
U14498Z1,"Sudice, Výhon",49.180393,16.250333,"446",0,U14498N2155,2
U14497Z2,"Sudice, škola",49.180596,16.240873,"446",0,U14497N2156,2
U14436Z2,"Sudice, náves",49.181692,16.239728,"446",0,U14436N2157,2
U14434Z2,"Rapotice, škola",49.190821,16.254708,"446",0,U14434N2154,2
U14435Z3,"Rapotice, železniční stanice",49.183831,16.25699,"446",0,U14435N513,2
U14446Z24,"Ivančice, náměstí",49.102257,16.375358,"447",0,U14446N775,2
U14435Z4,"Rapotice, železniční stanice",49.184015,16.256874,"446",0,U14435N513,2
U14436Z1,"Sudice, náves",49.181692,16.239728,"446",0,U14436N2157,2
U14497Z1,"Sudice, škola",49.180598,16.240841,"446",0,U14497N2156,2
U14498Z2,"Sudice, Výhon",49.180357,16.250541,"446",0,U14498N2155,2
U14453Z3,"Ivančice, škola",49.104431,16.371935,"447",0,U14453N782,2
U14472Z32,"Moravský Krumlov, náměstí",49.048831,16.312392,"448",0,U14472N909,2
U14484Z2,"Moravský Krumlov, škola",49.047595,16.301727,"448",0,U14484N2158,2
U14481Z2,"Moravský Krumlov, Dřevotvar",49.050653,16.296715,"448",0,U14481N2159,2
U14487Z2,"Moravský Krumlov, Polánka, rozcestí",49.065965,16.308093,"448",0,U14487N2160,2
U14492Z2,"Moravský Krumlov, Rokytná, rozcestí",49.074061,16.325503,"448",0,U14492N2161,2
U14440Z2,"Ivančice, Budkovice",49.0728,16.346844,"447",0,U14440N908,2
U14480Z1,"Ivančice, Budkovice, rozcestí",49.081994,16.349408,"447",0,U14480N906,2
U14470Z12,"Moravský Krumlov, Jatky",49.037467,16.311252,"448",0,U14470N899,2
U14532Z1,"Kadov",48.982225,16.287139,"458",0,U14532N301,2
U14533Z2,"Kadov, rozcestí",48.991877,16.277283,"458",0,U14533N894,2
U14545Z2,"Hostěradice, Míšovice",48.962148,16.262093,"459",0,U14545N893,2
U14543Z3,"Hostěradice, náměstí",48.950522,16.259511,"459",0,U14543N302,2
U18135Z1,"Těšetice, na hlavní",48.889185,16.158168,"810",0,U18135N892,2
U18238Z1,"Žerotice, Kyjovická",48.925525,16.165198,"822",0,U18238N2162,2
U18212Z3,"Kyjovice",48.915725,16.16638,"822",0,U18212N2163,2
U18212Z1,"Kyjovice",48.915567,16.166742,"822",0,U18212N2163,2
U18238Z3,"Žerotice, Kyjovická",48.925525,16.165198,"822",0,U18238N2162,2
U18045Z2,"Znojmo, Přímětice, sklep",48.883437,16.035377,"800",0,U18045N941,2
U18009Z3,"Znojmo, autobusové nádraží",48.851903,16.057105,"800",0,U18009N269,2
U18134Z2,"Těšetice, Bantická",48.888598,16.159315,"810",0,U18134N888,2
U18218Z2,"Oleksovice, u potoka",48.905055,16.242346,"820",0,U18218N885,2
U18216Z2,"Oleksovice, hostinec",48.901658,16.250667,"820",0,U18216N884,2
U14543Z6,"Hostěradice, náměstí",48.950522,16.259511,"459",0,U14543N302,2
U14492Z1,"Moravský Krumlov, Rokytná, rozcestí",49.074653,16.326808,"448",0,U14492N2161,2
U14487Z1,"Moravský Krumlov, Polánka, rozcestí",49.065987,16.30791,"448",0,U14487N2160,2
U14481Z1,"Moravský Krumlov, Dřevotvar",49.050572,16.296608,"448",0,U14481N2159,2
U14485Z1,"Moravský Krumlov, u parku",49.044735,16.304072,"448",0,U14485N910,2
U14472Z31,"Moravský Krumlov, náměstí",49.048618,16.31303,"448",0,U14472N909,2
U18009Z5,"Znojmo, autobusové nádraží",48.85175,16.056878,"800",0,U18009N269,2
U18015Z4,"Znojmo, Přímětická, Resslova",48.867787,16.041417,"800",0,U18015N929,2
U18136Z1,"Plaveč",48.929175,16.079838,"812",0,U18136N2164,2
U18136Z2,"Plaveč",48.929175,16.079838,"812",0,U18136N2164,2
U18015Z31,"Znojmo, Přímětická, Resslova",48.867707,16.041465,"800",0,U18015N929,2
U14479Z6,"Moravský Krumlov, železniční stanice",49.04619,16.338163,"448",0,U14479N523,2
U14499Z6,"Moravský Krumlov, autobusové nádraží",49.048225,16.309067,"448",0,U14499N902,2
U14486Z2,"Moravský Krumlov, Polánka",49.068086,16.304782,"448",0,U14486N2165,2
U14525Z2,"Jamolice, mateřská školka",49.072193,16.255995,"457",0,U14525N2166,2
U14525Z1,"Jamolice, mateřská školka",49.072147,16.255937,"457",0,U14525N2166,2
U14486Z1,"Moravský Krumlov, Polánka",49.069054,16.302685,"448",0,U14486N2165,2
U14499Z12,"Moravský Krumlov, autobusové nádraží",49.048233,16.309639,"448",0,U14499N902,2
U18009Z7,"Znojmo, autobusové nádraží",48.85175,16.056878,"800",0,U18009N269,2
U18014Z4,"Znojmo, Přímětická, rozc.k Měst.lesíku",48.872021,16.040636,"800",0,U18014N930,2
U18044Z1,"Znojmo, Přímětice, SKLOSTROJ",48.878517,16.037769,"800",0,U18044N2167,2
U18045Z3,"Znojmo, Přímětice, sklep",48.883995,16.03535,"800",0,U18045N941,2
U18181Z1,"Hluboké Mašůvky, rozcestí Plenkovice",48.919267,16.025448,"812",0,U18181N2168,2
U18144Z1,"Hluboké Mašůvky, hostinec",48.92324,16.02542,"812",0,U18144N2169,2
U18142Z1,"Hluboké Mašůvky, dolní zastávka",48.927317,16.026523,"812",0,U18142N2170,2
U18143Z1,"Hluboké Mašůvky, hájenka",48.937038,16.00754,"812",0,U18143N2171,2
U18242Z1,"Bojanovice, odbočka k pile",48.952237,15.992976,"823",0,U18242N2172,2
U18240Z1,"Bojanovice, hospodářství ZD",48.96442,15.992052,"823",0,U18240N2173,2
U18241Z1,"Bojanovice, obecní úřad",48.969103,15.989075,"823",0,U18241N2174,2
U18246Z1,"Jevišovice, policie",48.983433,15.986802,"823",0,U18246N2175,2
U18245Z1,"Jevišovice, náměstí",48.987958,15.992685,"823",0,U18245N2176,2
U18329Z1,"Střelice, požární zbrojnice",48.9942,15.983165,"823",0,U18329N2177,2
U18327Z1,"Střelice, hájenka",49.004965,15.974225,"823",0,U18327N2178,2
U18317Z1,"Rozkoš, u kapličky",49.02841,15.976755,"833",0,U18317N2179,2
U18318Z1,"Rozkoš, Zátiší",49.028386,15.995168,"833",0,U18318N2180,2
U18321Z1,"Slatina, obecní úřad",49.019965,16.017477,"833",0,U18321N2181,2
U18321Z2,"Slatina, obecní úřad",49.02011,16.017535,"833",0,U18321N2181,2
U18318Z2,"Rozkoš, Zátiší",49.028456,15.99512,"833",0,U18318N2180,2
U18317Z2,"Rozkoš, u kapličky",49.028422,15.976695,"833",0,U18317N2179,2
U18327Z2,"Střelice, hájenka",49.004965,15.974225,"823",0,U18327N2178,2
U18329Z2,"Střelice, požární zbrojnice",48.994132,15.983223,"823",0,U18329N2177,2
U18245Z2,"Jevišovice, náměstí",48.987958,15.992685,"823",0,U18245N2176,2
U18246Z2,"Jevišovice, policie",48.982868,15.986333,"823",0,U18246N2175,2
U18241Z2,"Bojanovice, obecní úřad",48.969012,15.989037,"823",0,U18241N2174,2
U18240Z2,"Bojanovice, hospodářství ZD",48.964362,15.991957,"823",0,U18240N2173,2
U18242Z2,"Bojanovice, odbočka k pile",48.952089,15.993116,"823",0,U18242N2172,2
U18143Z2,"Hluboké Mašůvky, hájenka",48.937038,16.00754,"812",0,U18143N2171,2
U18142Z2,"Hluboké Mašůvky, dolní zastávka",48.928285,16.025942,"812",0,U18142N2170,2
U18144Z2,"Hluboké Mašůvky, hostinec",48.923025,16.025417,"812",0,U18144N2169,2
U18045Z31,"Znojmo, Přímětice, sklep",48.883437,16.035377,"800",0,U18045N941,2
U18044Z2,"Znojmo, Přímětice, SKLOSTROJ",48.879192,16.037161,"800",0,U18044N2167,2
U18014Z41,"Znojmo, Přímětická, rozc.k Měst.lesíku",48.870884,16.040562,"800",0,U18014N930,2
U18117Z1,"Bantice",48.88332,16.18455,"810",0,U18117N889,2
U18222Z1,"Stošíkovice na Louce",48.89529,16.214773,"820",0,U18222N2182,2
U18223Z1,"Stošíkovice na Louce, rozcestí",48.890458,16.196641,"810",0,U18223N2183,2
U18219Z2,"Prosiměřice, hostinec",48.902718,16.192215,"810",0,U18219N2184,2
U18319Z1,"Slatina, horní zastávka",49.021222,16.024315,"833",0,U18319N2185,2
U18325Z1,"Slatina, Kratochvilka, křižovatka",49.029847,16.027981,"833",0,U18325N2186,2
U18422Z1,"Biskupice-Pulkov, Biskupice",49.035937,16.011432,"843",0,U18422N2187,2
U18423Z1,"Biskupice-Pulkov, Pulkov",49.038955,15.987838,"843",0,U18423N2188,2
U18423Z2,"Biskupice-Pulkov, Pulkov",49.038955,15.987838,"843",0,U18423N2188,2
U18422Z2,"Biskupice-Pulkov, Biskupice",49.03617,16.010915,"843",0,U18422N2187,2
U18325Z2,"Slatina, Kratochvilka, křižovatka",49.029918,16.027769,"833",0,U18325N2186,2
U18319Z2,"Slatina, horní zastávka",49.021133,16.02401,"833",0,U18319N2185,2
U14475Z2,"Moravský Krumlov, Rakšice, restaurace",49.035643,16.319732,"448",0,U14475N1123,2
U14468Z2,"Moravský Krumlov, Durdice",49.038465,16.321257,"448",0,U14468N1124,2
U14499Z4,"Moravský Krumlov, autobusové nádraží",49.048233,16.309639,"448",0,U14499N902,2
U14479Z8,"Moravský Krumlov, železniční stanice",49.04619,16.338163,"448",0,U14479N523,2
U14468Z1,"Moravský Krumlov, Durdice",49.038432,16.321177,"448",0,U14468N1124,2
U14476Z1,"Moravský Krumlov, Retex",49.044953,16.339498,"448",0,U14476N1126,2
U14469Z1,"Moravský Krumlov, PBS",49.04891,16.339637,"448",0,U14469N2189,2
U14476Z2,"Moravský Krumlov, Retex",49.045035,16.339452,"448",0,U14476N1126,2
U14479Z1,"Moravský Krumlov, železniční stanice",49.04619,16.338163,"448",0,U14479N523,2
U14499Z1,"Moravský Krumlov, autobusové nádraží",49.048233,16.309639,"448",0,U14499N902,2
U14475Z1,"Moravský Krumlov, Rakšice, restaurace",49.035582,16.319585,"448",0,U14475N1123,2
U14520Z1,"Dukovany, obec",49.079628,16.190947,"457",0,U14520N2190,2
U14520Z3,"Dukovany, obec",49.079628,16.190947,"457",0,U14520N2190,2
U14521Z1,"Dukovany, rozcestí",49.086452,16.16227,"467",0,U14521N2191,2
U14601Z1,"Dukovany, EDU",49.089765,16.145663,"467",0,U14601N2192,2
U14601Z2,"Dukovany, EDU",49.089765,16.145663,"467",0,U14601N2192,2
U14521Z3,"Dukovany, rozcestí",49.086408,16.162082,"467",0,U14521N2191,2
U14604Z1,"Rešice, restaurace",49.053118,16.172118,"468",0,U14604N2193,2
U14603Z1,"Rešice, dvůr",49.048615,16.164015,"468",0,U14603N2194,2
U14605Z1,"Rešice, Kordula, rozcestí",49.061317,16.145907,"468",0,U14605N2195,2
U14706Z1,"Rouchovany",49.069278,16.109022,"478",0,U14706N2196,2
U14706Z3,"Rouchovany",49.069143,16.109102,"478",0,U14706N2196,2
U14605Z2,"Rešice, Kordula, rozcestí",49.061267,16.145897,"468",0,U14605N2195,2
U14603Z2,"Rešice, dvůr",49.048557,16.164042,"468",0,U14603N2194,2
U14604Z2,"Rešice, restaurace",49.053032,16.171957,"468",0,U14604N2193,2
U14522Z1,"Horní Dubňany",49.06299,16.20141,"457",0,U14522N2197,2
U14523Z1,"Horní Dubňany, obecní úřad",49.06578,16.203305,"457",0,U14523N2198,2
U14519Z1,"Dolní Dubňany, u mostu",49.055432,16.224868,"457",0,U14519N2199,2
U14494Z1,"Dobřínsko",49.053567,16.261008,"448",0,U14494N2200,2
U14481Z3,"Moravský Krumlov, Dřevotvar",49.04963,16.296103,"448",0,U14481N2159,2
U14499Z13,"Moravský Krumlov, autobusové nádraží",49.048233,16.309639,"448",0,U14499N902,2
U14479Z4,"Moravský Krumlov, železniční stanice",49.04619,16.338163,"448",0,U14479N523,2
U14499Z7,"Moravský Krumlov, autobusové nádraží",49.048139,16.308817,"448",0,U14499N902,2
U14481Z4,"Moravský Krumlov, Dřevotvar",49.049764,16.296087,"448",0,U14481N2159,2
U14494Z2,"Dobřínsko",49.053492,16.260908,"448",0,U14494N2200,2
U14519Z2,"Dolní Dubňany, u mostu",49.055602,16.224795,"457",0,U14519N2199,2
U14523Z2,"Horní Dubňany, obecní úřad",49.066018,16.202872,"457",0,U14523N2198,2
U14522Z2,"Horní Dubňany",49.062907,16.201247,"457",0,U14522N2197,2
U14607Z2,"Tulešice, křižovatka",49.04014,16.20397,"468",0,U14607N2201,2
U14709Z1,"Rouchovany, učiliště",49.072078,16.10179,"478",0,U14709N2202,2
U14704Z1,"Slavětice, rozcestí",49.101407,16.084572,"477",0,U14704N2203,2
U14702Z1,"Hrotovice, správa silnic",49.10413,16.071902,"477",0,U14702N2204,2
U14701Z50,"Hrotovice, autobusové nádraží",49.107408,16.060075,"477",0,U14701N2205,2
U14701Z3,"Hrotovice, autobusové nádraží",49.107408,16.060075,"477",0,U14701N2205,2
U14702Z2,"Hrotovice, správa silnic",49.103737,16.07245,"477",0,U14702N2204,2
U14704Z2,"Slavětice, rozcestí",49.101407,16.084572,"477",0,U14704N2203,2
U14709Z2,"Rouchovany, učiliště",49.072065,16.101685,"478",0,U14709N2202,2
U18306Z3,"Višňové, náměstí",48.982668,16.15014,"831",0,U18306N925,2
U18306Z5,"Višňové, náměstí",48.982668,16.15014,"831",0,U18306N925,2
U18307Z2,"Višňové, škola",48.984007,16.15439,"831",0,U18307N927,2
U18307Z1,"Višňové, škola",48.984007,16.15439,"831",0,U18307N927,2
U18306Z1,"Višňové, náměstí",48.982668,16.15014,"831",0,U18306N925,2
U18307Z4,"Višňové, škola",48.984007,16.15439,"831",0,U18307N927,2
U14720Z1,"Tavíkovice, Dobronice",49.020443,16.077052,"479",0,U14720N924,2
U14725Z1,"Tavíkovice, Oseva",49.032868,16.103444,"479",0,U14725N2206,2
U14706Z2,"Rouchovany",49.069143,16.109102,"478",0,U14706N2196,2
U14710Z2,"Rouchovany, Šemíkovice",49.053162,16.112698,"478",0,U14710N2207,2
U14723Z2,"Újezd, zámeček",49.023123,16.053925,"479",0,U14723N2208,2
U18310Z2,"Běhařovice, obecní úřad",49.003312,16.079588,"832",0,U18310N2209,2
U18311Z2,"Běhařovice, Ratišovice",48.995592,16.054553,"832",0,U18311N2210,2
U18312Z2,"Běhařovice, Stupešice, prodejna",48.984923,16.075427,"832",0,U18312N2211,2
U18225Z2,"Mikulovice, náměstí",48.95651,16.09214,"823",0,U18225N2212,2
U18226Z2,"Mikulovice, obecní úřad",48.956243,16.089012,"823",0,U18226N2213,2
U18230Z2,"Rudlice, rozcestí",48.94531,16.07769,"823",0,U18230N2214,2
U18229Z2,"Němčičky, rozcestí",48.939468,16.083075,"823",0,U18229N2215,2
U18229Z1,"Němčičky, rozcestí",48.939468,16.083075,"823",0,U18229N2215,2
U18230Z1,"Rudlice, rozcestí",48.945317,16.077778,"823",0,U18230N2214,2
U18226Z1,"Mikulovice, obecní úřad",48.956392,16.088923,"823",0,U18226N2213,2
U18225Z1,"Mikulovice, náměstí",48.956552,16.092185,"823",0,U18225N2212,2
U18314Z1,"Křepice",48.987202,16.095597,"832",0,U18314N2216,2
U18310Z11,"Běhařovice, obecní úřad",49.003335,16.079957,"832",0,U18310N2209,2
U18312Z1,"Běhařovice, Stupešice, prodejna",48.984843,16.075592,"832",0,U18312N2211,2
U18311Z1,"Běhařovice, Ratišovice",48.9957,16.05443,"832",0,U18311N2210,2
U14723Z1,"Újezd, zámeček",49.023143,16.05406,"479",0,U14723N2208,2
U14718Z1,"Tavíkovice, hostinec",49.032212,16.10682,"479",0,U14718N922,2
U14607Z1,"Tulešice, křižovatka",49.040052,16.204108,"468",0,U14607N2201,2
U14558Z2,"Miroslav, Kašenec, točna",48.919183,16.327708,"459",0,U14558N2217,2
U18310Z1,"Běhařovice, obecní úřad",49.003335,16.079957,"832",0,U18310N2209,2
U14710Z1,"Rouchovany, Šemíkovice",49.053162,16.112698,"478",0,U14710N2207,2
U18314Z2,"Křepice",48.987163,16.09547,"832",0,U18314N2216,2
U18227Z2,"Mikulovice, škola",48.956275,16.089503,"823",0,U18227N2218,2
U18227Z1,"Mikulovice, škola",48.956275,16.089503,"823",0,U18227N2218,2
U18309Z2,"Želetice, škola",48.93887,16.181972,"831",0,U18309N875,2
U15632Z5,"Hrušovany nad Jevišovkou, Lidická, VÚPP",48.831472,16.401928,"560",0,U15632N10,2
U15630Z1,"Hrušovany nad Jevišovkou, DAPO",48.836855,16.415297,"560",0,U15630N2219,2
U15630Z2,"Hrušovany nad Jevišovkou, DAPO",48.836855,16.415297,"560",0,U15630N2219,2
U18110Z2,"Suchohrdly, prodejna",48.866425,16.089202,"800",0,U18110N2220,2
U18110Z1,"Suchohrdly, prodejna",48.866397,16.089328,"800",0,U18110N2220,2
U14546Z6,"Miroslav, autobusové nádraží",48.947248,16.312927,"459",0,U14546N299,2
U14561Z1,"Našiměřice, železniční stanice",48.963217,16.35083,"459",0,U14561N949,2
U14559Z1,"Našiměřice",48.968258,16.372205,"459",0,U14559N948,2
U14541Z1,"Bohutice",48.989738,16.360072,"459",0,U14541N947,2
U14010Z1,"Branišovice, pošta",48.961775,16.428677,"449",0,U14010N946,2
U14023Z1,"Trnové Pole",48.945552,16.409551,"449",0,U14023N944,2
U15552Z11,"Jiřice u Miroslavi",48.920697,16.39138,"550",0,U15552N14,2
U18238Z2,"Žerotice, Kyjovická",48.925525,16.165198,"822",0,U18238N2162,2
U18212Z31,"Kyjovice",48.915567,16.166742,"822",0,U18212N2163,2
U18221Z4,"Prosiměřice, u bufetu",48.903398,16.190627,"810",0,U18221N887,2
U18219Z4,"Prosiměřice, hostinec",48.902423,16.192625,"810",0,U18219N2184,2
U18223Z5,"Stošíkovice na Louce, rozcestí",48.889336,16.196984,"810",0,U18223N2183,2
U18125Z2,"Práče, obecní úřad",48.876985,16.202322,"810",0,U18125N2221,2
U18214Z51,"Lechovice, obecní úřad",48.872568,16.221965,"820",0,U18214N284,2
U18215Z4,"Lechovice, zámek",48.874591,16.236258,"820",0,U18215N285,2
U18215Z3,"Lechovice, zámek",48.874591,16.236258,"820",0,U18215N285,2
U18214Z5,"Lechovice, obecní úřad",48.872558,16.222179,"820",0,U18214N284,2
U18125Z1,"Práče, obecní úřad",48.877058,16.202218,"810",0,U18125N2221,2
U18219Z3,"Prosiměřice, hostinec",48.902718,16.192215,"810",0,U18219N2184,2
U18221Z3,"Prosiměřice, u bufetu",48.903893,16.190322,"810",0,U18221N887,2
U15128Z2,"Měnín, u mlýna",49.085172,16.694708,"510",0,U15128N580,2
U15154Z2,"Měnín, ZD",49.091685,16.689643,"510",0,U15154N2222,2
U15133Z2,"Otmarov, chaloupka",49.101007,16.679762,"510",0,U15133N2223,2
U15175Z2,"Otmarov",49.100336,16.671844,"510",0,U15175N2224,2
U15176Z2,"Rajhradice, obalovna",49.096394,16.651454,"510",0,U15176N2225,2
U15145Z2,"Rebešovice",49.105028,16.638127,"510",0,U15145N2226,2
U15146Z2,"Rebešovice, Horky",49.108966,16.641733,"510",0,U15146N2227,2
U1182Z3,"Chrlice, smyčka",49.126855,16.655081,"101",0,U1182N2072,1
U1308Z1,"Kšírova",49.17135,16.615769,"101",0,U1308N2228,1
U1594Z1,"Sokolova",49.166469,16.626354,"101",0,U1594N2229,1
U15146Z1,"Rebešovice, Horky",49.108356,16.64093,"510",0,U15146N2227,2
U15145Z1,"Rebešovice",49.10491,16.637941,"510",0,U15145N2226,2
U15176Z1,"Rajhradice, obalovna",49.0964,16.651802,"510",0,U15176N2225,2
U15175Z1,"Otmarov",49.100468,16.672571,"510",0,U15175N2224,2
U15133Z1,"Otmarov, chaloupka",49.09991,16.681232,"510",0,U15133N2223,2
U15154Z1,"Měnín, ZD",49.091455,16.689825,"510",0,U15154N2222,2
U15183Z1,"Modřice, Bobrava, motel",49.106888,16.601436,"510",0,U15183N2230,2
U15184Z1,"Modřice, Bobrava, střed",49.105065,16.601406,"510",0,U15184N2231,2
U14346Z2,"Kupařovice",49.0421,16.48738,"437",0,U14346N2232,2
U14356Z2,"Pravlov, rozc.",49.052803,16.47918,"437",0,U14356N2233,2
U14358Z1,"Trboušany, rozc.",49.044863,16.471283,"437",0,U14358N2234,2
U14356Z1,"Pravlov, rozc.",49.053198,16.479127,"437",0,U14356N2233,2
U14346Z1,"Kupařovice",49.0421,16.48738,"437",0,U14346N2232,2
U14358Z3,"Trboušany, rozc.",49.044789,16.470993,"437",0,U14358N2234,2
U15153Z1,"Popovice, železniční stanice",49.103272,16.607659,"510",0,U15153N2235,2
U15135Z1,"Popovice, u tratě",49.104277,16.610083,"510",0,U15135N464,2
U15155Z1,"Popovice",49.10674,16.615093,"510",0,U15155N2236,2
U15135Z2,"Popovice, u tratě",49.103807,16.608853,"510",0,U15135N464,2
U15153Z2,"Popovice, železniční stanice",49.103165,16.607278,"510",0,U15153N2235,2
U15138Z1,"Rajhrad, hospic",49.086062,16.598458,"510",0,U15138N2237,2
U14360Z1,"Dolní Kounice, Nové Kounice",49.07815,16.442558,"437",0,U14360N821,2
U14361Z1,"Dolní Kounice, u Machových",49.074688,16.447533,"437",0,U14361N822,2
U14360Z12,"Dolní Kounice, Nové Kounice",49.078236,16.442158,"437",0,U14360N821,2
U14358Z2,"Trboušany, rozc.",49.044861,16.471379,"437",0,U14358N2234,2
U15205Z2,"Medlov",49.034707,16.523155,"520",0,U15205N1171,2
U15207Z4,"Němčičky",49.050658,16.501667,"520",0,U15207N801,2
U15110Z1,"Modřice, Uhelné sklady",49.118318,16.606162,"510",0,U15110N2238,2
U15102Z1,"Modřice, Agropodnik",49.115717,16.606647,"510",0,U15102N2239,2
U15207Z3,"Němčičky",49.050736,16.501614,"520",0,U15207N801,2
U15205Z1,"Medlov",49.034707,16.523155,"520",0,U15205N1171,2
U15102Z2,"Modřice, Agropodnik",49.115717,16.606647,"510",0,U15102N2239,2
U15110Z2,"Modřice, Uhelné sklady",49.118377,16.606278,"510",0,U15110N2238,2
U15181Z4,"Rajhrad, železniční stanice",49.084167,16.605135,"510",0,U15181N92,2
