from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U12314Z2,U12314Z2,2,0,12406,16865
U12318Z1,U12318Z1,2,0,2273,2777
U12320Z1,U12316Z2,2,0,2602,2776
U12318Z1,U12318Z1,2,0,2283,2750
U12318Z1,U12318Z1,2,0,2357,2750
U12318Z1,U12318Z1,2,0,2283,2790
U12318Z1,U12318Z1,2,0,2357,2790
U12320Z1,U12316Z2,2,0,2273,2749
U12320Z1,U12316Z2,2,0,2357,2789
U12318Z1,U12318Z1,2,0,2343,2924
U12318Z1,U12318Z1,2,0,2285,2849
U12320Z1,U12316Z2,2,180,2283,2276
U12320Z1,U12316Z2,2,0,2357,2276
U12318Z1,U12318Z1,2,0,1896,2768
U12320Z1,U12316Z2,2,0,2325,2791
U12318Z1,U12318Z1,2,0,2359,2762
U12320Z1,U12316Z2,2,0,2343,2751
U12320Z1,U12316Z2,2,0,2285,2781
U12318Z1,U12318Z1,2,0,2287,2752
U12320Z1,U12316Z2,2,0,2293,2761
U12320Z1,U12316Z2,2,0,1896,2850
U12318Z1,U12318Z1,2,0,2345,2782
U12320Z1,U12316Z2,2,0,2359,2610
U12318Z1,U12318Z1,2,0,2221,2890
U12320Z1,U12316Z2,2,0,2287,2769
U12318Z1,U12318Z1,2,0,2327,2773
U12320Z1,U12316Z2,2,0,2345,2763
U12318Z1,U12318Z1,2,0,2295,2613
U12318Z1,U12318Z1,2,0,2361,2799
U12320Z1,U12316Z2,2,0,2327,2753
U12318Z1,U12318Z1,2,0,2317,2784
U12318Z1,U12318Z1,2,0,2343,2784
U12320Z1,U12316Z2,2,0,2295,2891
U12318Z1,U12318Z1,2,0,2349,2775
U12320Z1,U12316Z2,2,0,2361,2783
U12318Z1,U12318Z1,2,0,2319,2756
U12318Z1,U12318Z1,2,0,2349,2756
U12320Z1,U12316Z2,2,0,2317,2774
U12320Z1,U12316Z2,2,0,2343,2774
U12318Z1,U12318Z1,2,0,2351,2801
U12320Z1,U12316Z2,2,0,2319,2800
U12320Z1,U12316Z2,2,0,2349,2800
U12320Z1,U12316Z2,2,0,2351,2785
U12318Z1,U12318Z1,2,0,2361,2754
U12320Z1,U12316Z2,2,0,2349,2755
U12318Z1,U12318Z1,2,0,2279,2865
U12320Z1,U12316Z2,2,0,2221,2222
U12318Z1,U12318Z1,2,0,12247,12404
U12318Z1,U12318Z1,2,0,12263,12400
U12318Z1,U12318Z1,2,0,12263,16723
U12320Z1,U12316Z2,2,0,12247,12395
U12320Z1,U12316Z2,2,0,12247,16718
U12318Z1,U12318Z1,2,0,12275,12394
U12318Z1,U12318Z1,2,0,12275,15089
U12318Z1,U12318Z1,2,0,12275,16717
U12318Z1,U12318Z1,2,0,12275,16866
U12320Z1,U12316Z2,2,0,12255,12387
U12320Z1,U12316Z2,2,0,12255,15084
U12320Z1,U12316Z2,2,0,12255,16710
U12320Z1,U12316Z2,2,0,12255,16861
U12320Z1,U12316Z2,2,0,12275,12408
U12318Z1,U12318Z1,2,0,12255,12051
U12318Z1,U12318Z1,2,0,12255,16694
U12320Z1,U12316Z2,2,0,12257,12052
U12320Z1,U12316Z2,2,0,12257,16695
U12318Z1,U12318Z1,2,0,12257,12396
U12318Z1,U12318Z1,2,0,12257,16719
U12320Z1,U12316Z2,2,0,12269,12397
U12320Z1,U12316Z2,2,0,12269,16720
U12318Z1,U12318Z1,2,0,12269,12390
U12318Z1,U12318Z1,2,0,12269,15085
U12318Z1,U12318Z1,2,0,12269,16713
U12318Z1,U12318Z1,2,0,12269,16862
U12320Z1,U12316Z2,2,0,12271,12391
U12320Z1,U12316Z2,2,0,12271,15086
U12320Z1,U12316Z2,2,0,12271,16714
U12320Z1,U12316Z2,2,0,12271,16863
U12318Z1,U12318Z1,2,0,12271,12398
U12318Z1,U12318Z1,2,0,12271,16721
U12320Z1,U12316Z2,2,0,12251,12399
U12320Z1,U12316Z2,2,0,12251,16722
U12318Z1,U12318Z1,2,0,12251,12392
U12318Z1,U12318Z1,2,0,12251,15087
U12318Z1,U12318Z1,2,0,12251,16715
U12318Z1,U12318Z1,2,0,12251,16864
U12320Z1,U12316Z2,2,0,12263,12393
U12320Z1,U12316Z2,2,0,12263,15088
U12320Z1,U12316Z2,2,0,12263,16716
U12320Z1,U12316Z2,2,0,12263,16865
U12342Z84,U12342Z8,2,0,2721,2790
U12342Z84,U12342Z8,2,0,2667,2760
U12342Z84,U12342Z8,2,0,2705,2780
U12342Z84,U12342Z8,2,0,2723,2780
U12342Z84,U12342Z8,2,0,2677,1742
U12342Z84,U12342Z8,2,0,2872,2782
U12342Z84,U12342Z8,2,0,2770,2782
U12342Z84,U12342Z8,2,0,3072,2890
U12342Z89,U12342Z8,2,0,2889,2890
U12342Z84,U12342Z8,2,0,2679,2773
U12342Z84,U12342Z8,2,0,2747,2786
U12342Z84,U12342Z8,2,0,2656,2865
U12342Z84,U12342Z8,2,0,12403,12404
U12342Z84,U12342Z8,2,0,12347,12396
U12342Z84,U12342Z18,2,0,12347,16719
U12342Z84,U12342Z8,2,0,12349,12390
U12342Z84,U12342Z8,2,0,12349,15085
U12342Z84,U12342Z18,2,0,12349,16713
U12342Z84,U12342Z18,2,0,12349,16862
U12342Z84,U12342Z8,2,0,12377,12398
U12342Z84,U12342Z18,2,0,12377,16721
U12342Z84,U12342Z8,2,0,12379,12392
U12342Z84,U12342Z8,2,0,12379,15087
U12342Z84,U12342Z18,2,0,12379,16715
U12342Z84,U12342Z18,2,0,12379,16864
U12335Z4,U12335Z1,2,0,2810,2757
U12308Z2,U12308Z1,2,0,2853,2750
U12335Z4,U12335Z1,2,0,2843,2765
U12335Z4,U12335Z1,2,0,2802,2765
U12335Z4,U12335Z1,2,0,2831,2790
U12335Z4,U12335Z1,2,0,2831,2767
U12335Z4,U12335Z1,2,0,2833,2849
U12335Z4,U12335Z1,2,0,2858,2768
U12335Z4,U12335Z1,2,0,2806,2752
U12308Z2,U12308Z1,2,0,2795,2782
U12335Z4,U12335Z1,2,0,2796,2890
U12335Z4,U12335Z1,2,0,2824,2784
U12335Z4,U12335Z1,2,0,2822,2891
U12335Z4,U12335Z1,2,0,2841,2756
U12335Z4,U12335Z1,2,0,2808,2754
U12335Z4,U12335Z1,2,0,12480,12404
U12335Z4,U12335Z1,2,0,12416,12400
U12335Z4,U12335Z1,2,0,12416,16723
U12335Z4,U12335Z1,2,0,12410,12051
U12335Z4,U12335Z1,2,0,12410,16694
U12335Z4,U12335Z1,2,0,12044,12396
U12335Z4,U12335Z1,2,0,12044,16719
U12335Z4,U12335Z1,2,0,12426,12390
U12335Z4,U12335Z1,2,0,12426,15085
U12335Z4,U12335Z1,2,0,12426,16713
U12335Z4,U12335Z1,2,0,12426,16862
U12335Z4,U12335Z1,2,0,12412,12398
U12335Z4,U12335Z1,2,0,12412,16721
U12335Z4,U12335Z1,2,0,12414,12392
U12335Z4,U12335Z1,2,0,12414,15087
U12335Z4,U12335Z1,2,0,12414,16715
U12335Z4,U12335Z1,2,0,12414,16864
U12342Z31,U12342Z8,2,0,2973,2788
U12342Z13,U12342Z8,2,0,3042,2777
U12342Z13,U12342Z8,2,0,2945,2777
U12342Z31,U12342Z8,2,0,1731,2766
U12342Z31,U12342Z8,2,0,3015,2750
U12342Z31,U12342Z8,2,0,2896,2760
U12342Z31,U12342Z8,2,0,3067,2924
U12342Z31,U12342Z8,2,0,2934,2924
U12342Z31,U12342Z8,2,0,3492,2849
U12342Z31,U12342Z8,2,0,2967,2277
U12342Z31,U12342Z8,2,0,3422,2768
U12342Z31,U12342Z8,2,0,3464,2762
U12342Z31,U12342Z8,2,0,1733,2752
U12342Z31,U12342Z8,2,0,2977,2782
U12342Z31,U12342Z8,2,0,2949,2890
U12342Z31,U12342Z9,2,0,3005,2764
U12342Z31,U12342Z9,2,0,2896,2764
U12342Z31,U12342Z8,2,0,3005,2773
U12342Z31,U12342Z8,2,0,2896,2773
U12342Z31,U12342Z8,2,0,2612,2613
U12342Z31,U12342Z8,2,0,2837,2799
U12342Z31,U12342Z8,2,0,2951,2784
U12342Z31,U12342Z8,2,0,1749,2756
U12342Z31,U12342Z9,2,0,2837,2754
U12342Z31,U12342Z8,2,0,2929,2865
U12342Z31,U12342Z8,2,0,12454,12396
U12342Z31,U12342Z18,2,0,12454,16719
U12342Z31,U12342Z8,2,0,12486,12398
U12342Z31,U12342Z18,2,0,12486,16721
U12342Z13,U12342Z8,2,0,3030,2777
U12342Z31,U12342Z8,2,0,2981,2766
U12342Z20,U12342Z8,2,0,3032,2924
U12342Z31,U12342Z8,2,0,2923,2924
U12342Z20,U12342Z8,2,0,3508,2924
U12342Z20,U12342Z8,2,0,2983,2849
U12342Z20,U12342Z8,2,0,3018,2277
U12342Z20,U12342Z8,2,0,3003,2762
U12342Z13,U12342Z8,2,0,3034,2782
U12342Z20,U12342Z9,2,0,2969,2764
U12342Z20,U12342Z8,2,0,2969,2773
U12342Z20,U12342Z8,2,0,2992,2613
U12342Z20,U12342Z8,2,0,3467,2799
U12342Z20,U12342Z8,2,0,3036,2784
U12342Z20,U12342Z8,2,0,2994,2775
U12342Z20,U12342Z8,2,0,3012,2786
U12342Z20,U12342Z9,2,0,3467,2754
U12342Z20,U12342Z8,2,0,2988,2275
U12342Z31,U12342Z8,2,0,12464,12398
U12342Z31,U12342Z18,2,0,12464,16721
U12412Z2,U12412Z2,2,0,8832,2776
U12412Z2,U12412Z2,2,0,8834,2778
U12412Z2,U12412Z2,2,0,201,2751
U12412Z2,U12412Z2,2,0,7652,2925
U12412Z1,U12412Z2,2,0,7653,2850
U12412Z1,U12412Z2,2,0,8839,2769
U12412Z1,U12412Z2,2,0,8645,2753
U12412Z1,U12412Z2,2,0,8831,2774
U12412Z2,U12412Z2,2,0,14363,12401
U12412Z1,U12412Z2,2,0,14364,12395
U12412Z1,U12412Z2,2,0,14364,16718
U12342Z30,U12342Z7,2,300,610,2821
U12342Z29,U12342Z7,2,360,538,2821
U12342Z30,U12342Z7,2,360,622,2830
U12342Z29,U12342Z7,2,0,594,2830
U12342Z30,U12342Z7,2,300,564,2803
U12342Z29,U12342Z7,2,360,526,2803
U12342Z29,U12342Z7,2,300,528,2803
U12342Z30,U12342Z7,2,360,1361,2846
U12342Z29,U12342Z7,2,360,528,2846
U12342Z29,U12342Z7,2,300,529,2846
U12342Z30,U12342Z7,2,360,566,2853
U12342Z29,U12342Z7,2,360,529,2853
U12342Z29,U12342Z7,2,300,530,2853
U12342Z29,U12342Z7,2,0,530,2832
U12342Z29,U12342Z7,2,300,581,2832
U12342Z30,U12342Z7,2,300,567,2832
U12342Z30,U12342Z7,2,360,570,2792
U12342Z29,U12342Z7,2,360,532,2792
U12342Z30,U12342Z7,2,360,607,2805
U12342Z29,U12342Z7,2,360,534,2805
U12342Z30,U12342Z7,2,360,609,3019
U12342Z29,U12342Z7,2,360,577,3019
U12342Z30,U12342Z6,2,300,610,2795
U12342Z29,U12342Z6,2,360,538,2795
U12342Z30,U12342Z7,2,300,576,2851
U12342Z29,U12342Z7,2,300,588,2851
U12342Z30,U12342Z7,2,360,612,2807
U12342Z29,U12342Z7,2,360,541,2807
U12342Z30,U12342Z7,2,300,537,2823
U12342Z29,U12342Z7,2,0,547,2823
U12342Z30,U12342Z7,2,360,540,2809
U12342Z29,U12342Z7,2,360,551,2809
U12342Z30,U12342Z7,2,360,545,2840
U12342Z29,U12342Z7,2,0,555,2840
U12342Z30,U12342Z7,2,360,554,2842
U12342Z29,U12342Z7,2,360,559,2842
U12342Z30,U12342Z7,2,300,578,2863
U12342Z29,U12342Z7,2,300,544,2863
U12342Z30,U12342Z7,2,360,600,2758
U12342Z29,U12342Z7,2,360,632,2758
U12342Z29,U12342Z7,2,300,526,2758
U12342Z30,U12342Z7,2,360,568,12481
U12342Z30,U12342Z7,2,360,568,15106
U12342Z30,U12342Z7,2,360,568,17821
U12342Z29,U12342Z7,2,360,531,12481
U12342Z29,U12342Z7,2,360,531,15106
U12342Z29,U12342Z7,2,360,531,17821
U12342Z30,U12342Z7,2,360,606,12043
U12342Z30,U12342Z7,2,360,606,15108
U12342Z30,U12342Z7,2,360,606,17823
U12342Z29,U12342Z7,2,360,533,12043
U12342Z29,U12342Z7,2,360,533,15108
U12342Z29,U12342Z7,2,360,533,17823
U12342Z30,U12342Z7,2,360,608,12425
U12342Z30,U12342Z7,2,360,608,15110
U12342Z30,U12342Z7,2,360,608,17825
U12342Z29,U12342Z7,2,360,535,12425
U12342Z29,U12342Z7,2,360,535,15110
U12342Z29,U12342Z7,2,360,535,17825
U12342Z30,U12342Z7,2,360,11408,12411
U12342Z30,U12342Z7,2,360,11408,15093
U12342Z29,U12342Z7,2,360,538,12411
U12342Z29,U12342Z7,2,360,538,15093
U12342Z30,U12342Z7,2,360,612,12427
U12342Z30,U12342Z7,2,360,612,15099
U12342Z29,U12342Z7,2,360,541,12427
U12342Z29,U12342Z7,2,360,541,15099
U12342Z30,U12342Z7,2,360,11370,12413
U12342Z30,U12342Z7,2,360,11370,15095
U12342Z29,U12342Z7,2,360,11376,12413
U12342Z29,U12342Z7,2,360,11376,15095
U12342Z30,U12342Z7,2,360,545,12415
U12342Z30,U12342Z7,2,360,545,15097
U12342Z29,U12342Z7,2,360,11381,12415
U12342Z29,U12342Z7,2,360,11381,15097
U12342Z30,U12342Z7,2,360,621,12417
U12342Z30,U12342Z7,2,360,621,15102
U12342Z29,U12342Z7,2,360,598,12417
U12342Z29,U12342Z7,2,360,598,15102
U12342Z31,U12342Z7,2,0,2829,2830
U12342Z31,U12342Z7,2,0,2912,2803
U12342Z31,U12342Z7,2,0,2845,2846
U12342Z31,U12342Z7,2,0,2975,2853
U12342Z31,U12342Z7,2,0,1754,2832
U12342Z31,U12342Z7,2,0,2985,2851
U12342Z31,U12342Z7,2,0,1735,2807
U12342Z31,U12342Z7,2,0,1745,2823
U12342Z31,U12342Z7,2,0,1737,2809
U12342Z31,U12342Z7,2,0,1747,2840
U12342Z31,U12342Z7,2,0,2688,2842
U12342Z31,U12342Z7,2,0,1752,2758
U12335Z1,U12335Z3,2,0,1742,2821
U12335Z1,U12335Z4,2,0,2753,2822
U12335Z1,U12335Z3,2,0,2749,2803
U12335Z1,U12335Z3,2,0,2767,2853
U12335Z1,U12335Z4,2,0,2749,2852
U12335Z1,U12335Z3,2,0,2790,2832
U12335Z1,U12335Z3,2,0,2781,2792
U12335Z1,U12335Z3,2,0,2850,2805
U12335Z1,U12335Z3,2,0,2769,3019
U12335Z1,U12335Z4,2,0,2781,2833
U12335Z1,U12335Z4,2,0,2850,2858
U12335Z1,U12335Z3,2,0,2890,2807
U12335Z1,U12335Z3,2,0,2753,2807
U12308Z1,U12308Z1,2,0,2762,2794
U12308Z2,U12308Z1,2,0,2769,2794
U12335Z1,U12335Z4,2,0,2769,2794
U12335Z1,U12335Z3,2,0,2783,2823
U12335Z1,U12335Z4,2,0,2769,2806
U12335Z1,U12335Z3,2,0,2774,2809
U12335Z1,U12335Z3,2,0,2865,2809
U12335Z1,U12335Z3,2,0,2755,2840
U12335Z1,U12335Z4,2,0,2783,2808
U12335Z1,U12335Z3,2,0,2891,2863
U12335Z1,U12335Z4,2,0,2774,2824
U12335Z1,U12335Z4,2,0,2800,2841
U12335Z1,U12335Z3,2,0,2765,2758
U12335Z1,U12335Z3,2,0,12391,12427
U12335Z1,U12335Z3,2,0,12391,15099
U12417Z1,U12417Z1,2,0,2792,2857
U12342Z31,U12342Z7,2,0,2977,2821
U12342Z13,U12342Z7,2,0,2945,2803
U12342Z31,U12342Z7,2,0,1731,2846
U12342Z31,U12342Z7,2,0,3015,2853
U12342Z31,U12342Z7,2,0,2896,2832
U12342Z31,U12342Z7,2,0,3492,2792
U12342Z31,U12342Z7,2,0,3422,2805
U12342Z31,U12342Z7,2,0,1733,3019
U12342Z31,U12342Z6,2,0,2977,2795
U12342Z31,U12342Z7,2,0,2949,2851
U12342Z31,U12342Z7,2,0,3005,2807
U12342Z31,U12342Z7,2,0,2896,2807
U12342Z31,U12342Z7,2,0,2837,2823
U12342Z31,U12342Z7,2,0,2951,2809
U12342Z31,U12342Z7,2,0,2879,2842
U12342Z31,U12342Z7,2,0,2973,2758
U12342Z31,U12342Z7,2,0,12486,12427
U12342Z31,U12342Z7,2,0,12486,15099
U12342Z31,U12342Z7,2,0,12050,12415
U12342Z31,U12342Z7,2,0,12050,15097
U12342Z13,U12342Z7,2,0,3034,2821
U12342Z20,U12342Z7,2,0,3012,2830
U12342Z13,U12342Z7,2,0,3030,2803
U12342Z31,U12342Z7,2,0,2981,2846
U12342Z20,U12342Z7,2,0,2988,2853
U12342Z20,U12342Z7,2,0,2983,2792
U12342Z13,U12342Z6,2,0,3034,2795
U12342Z20,U12342Z7,2,0,2969,2807
U12342Z20,U12342Z7,2,0,3467,2823
U12342Z20,U12342Z7,2,0,3036,2809
U12342Z20,U12342Z7,2,0,2994,2840
U12342Z20,U12342Z7,2,0,2992,2863
U12342Z31,U12342Z7,2,0,12462,12043
U12342Z31,U12342Z7,2,0,12462,15108
U12342Z31,U12342Z7,2,0,12462,17823
U12342Z31,U12342Z7,2,0,12464,12427
U12342Z31,U12342Z7,2,0,12464,15099
U12417Z1,U12417Z1,2,0,3424,2821
U12417Z1,U12417Z1,2,0,3430,2803
U12417Z1,U12417Z1,2,0,3083,2832
U12417Z1,U12417Z1,2,0,2856,2857
U12417Z1,U12417Z1,2,0,2936,2805
U12417Z1,U12417Z1,2,0,2938,3019
U12417Z1,U12417Z1,2,0,3434,2807
U12417Z1,U12417Z1,2,0,3426,2823
U12417Z1,U12417Z1,2,0,3436,2809
U12417Z1,U12417Z1,2,0,3428,2840
U12342Z30,U12342Z12,2,300,16128,2867
U12342Z29,U12342Z12,2,300,632,2867
U12342Z30,U12342Z12,2,300,570,2898
U12342Z29,U12342Z12,2,300,532,2898
U12342Z30,U12342Z12,2,300,612,2904
U12342Z29,U12342Z12,2,300,541,2904
U12342Z30,U12342Z12,2,300,578,2874
U12342Z29,U12342Z12,2,300,544,2874
U12342Z30,U12342Z12,2,300,550,2908
U12342Z29,U12342Z12,2,300,557,2908
U12342Z30,U12342Z12,2,300,619,2882
U12342Z29,U12342Z12,2,300,561,2882
U12342Z30,U12342Z12,2,300,622,2910
U12342Z29,U12342Z12,2,300,594,2910
U12342Z30,U12342Z12,2,300,1361,3000
U12342Z29,U12342Z12,2,300,528,3000
U12342Z29,U12342Z12,2,300,529,3000
U12342Z29,U12342Z12,2,300,530,1755
U12342Z29,U12342Z12,2,300,581,1755
U12342Z30,U12342Z12,2,300,567,1755
U12342Z30,U12342Z12,2,300,606,2886
U12342Z29,U12342Z12,2,300,533,2886
U12342Z30,U12342Z12,2,300,612,2970
U12342Z29,U12342Z12,2,300,541,2970
U12342Z30,U12342Z12,2,300,540,2952
U12342Z29,U12342Z12,2,300,551,2952
U12342Z30,U12342Z12,2,300,564,2913
U12342Z29,U12342Z12,2,300,526,2913
U12342Z29,U12342Z12,2,300,528,2913
U12342Z30,U12342Z12,2,300,607,2834
U12342Z29,U12342Z12,2,300,534,2834
U12342Z30,U12342Z12,2,300,610,2917
U12342Z29,U12342Z12,2,360,538,2917
U12342Z30,U12342Z12,2,300,545,2825
U12342Z29,U12342Z12,2,300,555,2825
U12342Z30,U12342Z12,2,300,537,3468
U12342Z30,U12342Z12,2,300,537,16292
U12342Z29,U12342Z12,2,300,547,3468
U12342Z29,U12342Z12,2,300,547,16292
U12342Z30,U12342Z12,2,300,608,2900
U12342Z29,U12342Z12,2,300,535,2900
U12342Z30,U12342Z12,2,360,566,12429
U12342Z30,U12342Z12,2,360,566,15114
U12342Z30,U12342Z12,2,300,11387,12429
U12342Z30,U12342Z12,2,300,11387,15114
U12342Z29,U12342Z12,2,360,529,12429
U12342Z29,U12342Z12,2,360,529,15114
U12342Z29,U12342Z12,2,300,11363,12429
U12342Z29,U12342Z12,2,300,11363,15114
U12342Z30,U12342Z12,2,300,11404,12451
U12342Z30,U12342Z12,2,300,11404,15148
U12342Z30,U12342Z12,2,300,11404,17002
U12342Z30,U12342Z12,2,300,11404,17833
U12342Z29,U12342Z12,2,300,534,12451
U12342Z29,U12342Z12,2,300,534,15148
U12342Z29,U12342Z12,2,300,534,17002
U12342Z29,U12342Z12,2,300,534,17833
U12342Z30,U12342Z12,2,360,619,12451
U12342Z30,U12342Z12,2,360,619,15148
U12342Z30,U12342Z12,2,360,619,17002
U12342Z30,U12342Z12,2,360,619,17833
U12342Z29,U12342Z12,2,360,561,12451
U12342Z29,U12342Z12,2,360,561,15148
U12342Z29,U12342Z12,2,360,561,17002
U12342Z29,U12342Z12,2,360,561,17833
U12342Z30,U12342Z12,2,300,570,12441
U12342Z29,U12342Z12,2,300,11366,12441
U12342Z30,U12342Z12,2,360,550,12441
U12342Z29,U12342Z12,2,360,557,12441
U12342Z30,U12342Z12,2,360,570,12433
U12342Z29,U12342Z12,2,360,532,12433
U12342Z29,U12342Z12,2,300,11366,12433
U12342Z30,U12342Z12,2,360,609,12435
U12342Z29,U12342Z12,2,360,577,12435
U12342Z29,U12342Z12,2,300,11396,12435
U12342Z30,U12342Z12,2,360,612,12457
U12342Z29,U12342Z12,2,360,541,12457
U12342Z30,U12342Z12,2,360,607,12444
U12342Z30,U12342Z12,2,360,607,15121
U12342Z30,U12342Z12,2,360,607,16995
U12342Z30,U12342Z12,2,360,607,17017
U12342Z30,U12342Z12,2,300,11404,12444
U12342Z30,U12342Z12,2,300,11404,15121
U12342Z30,U12342Z12,2,300,11404,16995
U12342Z30,U12342Z12,2,300,11404,17017
U12342Z29,U12342Z12,2,360,534,12444
U12342Z29,U12342Z12,2,360,534,15121
U12342Z29,U12342Z12,2,360,534,16995
U12342Z29,U12342Z12,2,360,534,17017
U12342Z30,U12342Z12,2,360,540,12448
U12342Z30,U12342Z12,2,360,540,15125
U12342Z30,U12342Z12,2,360,540,16999
U12342Z30,U12342Z12,2,360,540,17021
U12342Z29,U12342Z12,2,360,551,12448
U12342Z29,U12342Z12,2,360,551,15125
U12342Z29,U12342Z12,2,360,551,16999
U12342Z29,U12342Z12,2,360,551,17021
U12342Z31,U12342Z12,2,0,1735,2904
U12342Z31,U12342Z12,2,0,1762,2908
U12342Z31,U12342Z12,2,0,2829,2910
U12342Z31,U12342Z12,2,0,2845,3000
U12342Z31,U12342Z12,2,0,1754,1755
U12339Z2,U12339Z1,2,0,2870,1755
U12342Z31,U12342Z12,2,0,2885,2886
U12342Z31,U12342Z12,2,0,1737,2952
U12342Z31,U12342Z12,2,0,2912,2913
U12342Z31,U12342Z12,2,0,1758,2917
U12339Z2,U12339Z1,2,0,1747,2825
U12342Z31,U12342Z12,2,0,1760,3468
U12342Z31,U12342Z12,2,0,1760,16292
U12342Z31,U12342Z12,2,0,1745,3468
U12342Z31,U12342Z12,2,0,1745,16292
U12342Z31,U12342Z12,2,0,12056,12441
U12342Z31,U12342Z12,2,0,16992,12433
U12342Z31,U12342Z12,2,0,12046,12457
U12342Z31,U12342Z12,2,0,12054,12448
U12342Z31,U12342Z12,2,0,12054,15125
U12342Z31,U12342Z12,2,0,12054,16999
U12342Z31,U12342Z12,2,0,12054,17021
U12342Z31,U12342Z12,2,0,3492,2898
U12342Z31,U12342Z12,2,0,3005,2904
U12342Z31,U12342Z12,2,0,2896,2904
U12342Z31,U12342Z12,2,0,2612,2874
U12342Z31,U12342Z12,2,0,1749,2908
U12342Z31,U12342Z12,2,0,1731,3000
U12342Z31,U12342Z12,2,0,2896,1755
U12342Z31,U12342Z12,2,0,2967,2886
U12342Z31,U12342Z12,2,0,2927,2970
U12342Z31,U12342Z12,2,0,2896,2970
U12342Z31,U12342Z12,2,0,2951,2952
U12342Z31,U12342Z12,2,0,3422,2834
U12342Z31,U12342Z12,2,0,2977,2917
U12342Z31,U12342Z12,2,0,2837,3468
U12342Z31,U12342Z12,2,0,2837,16292
U12342Z31,U12342Z12,2,0,3464,2900
U12342Z31,U12342Z12,2,0,12454,12451
U12342Z31,U12342Z12,2,0,12454,15148
U12342Z31,U12342Z12,2,0,12454,17002
U12342Z31,U12342Z12,2,0,12454,17833
U12342Z31,U12342Z12,2,0,12486,12457
U12342Z31,U12342Z12,2,0,12454,12444
U12342Z31,U12342Z12,2,0,12454,15121
U12342Z31,U12342Z12,2,0,12454,16995
U12342Z31,U12342Z12,2,0,12454,17017
U12342Z20,U12342Z12,2,0,2983,2898
U12342Z20,U12342Z12,2,0,2969,2904
U12342Z20,U12342Z12,2,0,2992,2874
U12342Z20,U12342Z12,2,0,3012,2910
U12342Z31,U12342Z12,2,0,2981,3000
U12342Z20,U12342Z12,2,0,3018,2886
U12342Z20,U12342Z12,2,0,2969,2970
U12342Z20,U12342Z12,2,0,3036,2952
U12342Z13,U12342Z12,2,0,3030,2913
U12342Z13,U12342Z12,2,0,3034,2917
U12342Z20,U12342Z12,2,0,2994,2825
U12342Z20,U12342Z12,2,0,3467,3468
U12342Z20,U12342Z12,2,0,3467,16292
U12342Z20,U12342Z12,2,0,3003,2900
U12342Z31,U12342Z12,2,0,12464,12457
U12423Z2,U12423Z2,2,0,3040,2867
U12423Z2,U12423Z2,2,0,3082,1755
U12423Z2,U12423Z2,2,0,3076,2952
U12423Z2,U12423Z2,2,0,2930,2952
U12423Z2,U12423Z2,2,0,3080,2913
U12423Z2,U12423Z2,2,0,3052,3468
U12423Z2,U12423Z2,2,0,3052,16292
U12628Z2,U12628Z2,2,0,3442,2898
U12628Z1,U12628Z2,2,0,3478,2898
U12628Z1,U12628Z1,2,0,3437,2868
U12628Z2,U12628Z1,2,0,3471,2899
U12628Z2,U12628Z1,2,0,3474,2905
U12628Z1,U12628Z1,2,0,3449,2905
U12628Z1,U12628Z1,2,0,3441,1756
U12628Z2,U12628Z1,2,0,3483,1756
U12628Z1,U12628Z1,2,0,3445,2887
U12628Z2,U12628Z1,2,0,3479,2887
U12628Z1,U12628Z1,2,0,3451,2953
U12628Z2,U12628Z1,2,0,3481,2953
U12628Z2,U12628Z2,2,0,3438,2913
U12628Z2,U12628Z1,2,0,3438,2883
U12628Z2,U12628Z1,2,0,3440,2914
U12628Z1,U12628Z1,2,0,3470,2914
U12628Z2,U12628Z1,2,0,3448,2918
U12628Z1,U12628Z1,2,0,3473,2918
U12628Z2,U12628Z2,2,0,3450,3468
U12628Z2,U12628Z2,2,0,3450,16292
U12628Z1,U12628Z2,2,0,3445,2900
U12628Z2,U12628Z2,2,0,3479,2900
U12628Z2,U12628Z1,2,0,15206,12430
U12628Z2,U12628Z1,2,0,15206,15117
U12628Z2,U12628Z1,2,0,12590,12430
U12628Z2,U12628Z1,2,0,12590,15117
U12628Z1,U12628Z2,2,0,12595,12433
U12628Z2,U12628Z1,2,0,3471,12434
U12628Z2,U12628Z1,2,0,12590,12434
U12628Z2,U12628Z1,2,0,12501,12436
U12628Z2,U12628Z1,2,0,12592,12458
U12628Z2,U12628Z1,2,0,12596,12445
U12628Z2,U12628Z1,2,0,12596,15122
U12628Z2,U12628Z1,2,0,12596,16996
U12628Z2,U12628Z1,2,0,12596,17018
U12601Z1,U12601Z1,2,0,3518,2899
U12601Z1,U12601Z1,2,0,3463,2899
U12601Z1,U12601Z1,2,0,3238,1756
U12601Z1,U12601Z1,2,0,3373,2883
U12601Z1,U12601Z1,2,0,3142,2914
U12601Z1,U12601Z1,2,0,3511,2903
U12601Z1,U12601Z1,2,0,2902,2903
U12601Z1,U12601Z1,2,0,15213,12432
U12601Z1,U12601Z1,2,0,12599,12434
U12342Z30,U12342Z16,2,300,566,1732
U12342Z30,U12342Z16,2,300,605,3016
U12342Z30,U12342Z16,2,300,633,2919
U12342Z30,U12342Z16,2,300,619,3060
U12342Z30,U12342Z16,2,300,1361,3043
